method,seed,round,split,selected_examples,failure_coverage,robust_success,failure_macro_f1,rare_failure_recall,tail_risk,calibration_error,safety_violation_rate
hybrid_diversity_risk,2,2,out_of_distribution_tail,1044,1.00000,0.33333,0.30568,0.40000,0.66667,0.27676,0.00000
hybrid_diversity_risk,2,3,nominal_task_balance,1080,1.00000,1.00000,0.00000,0.00000,0.00000,0.05382,0.00000
hybrid_diversity_risk,2,3,rare_slip_failures,1080,1.00000,0.94444,0.27393,0.32000,0.05556,0.09682,0.00000
hybrid_diversity_risk,2,3,jammed_fixture_failures,1080,1.00000,0.00000,0.38944,0.44140,1.00000,0.15012,0.94444
hybrid_diversity_risk,2,3,actuator_limit_failures,1080,1.00000,1.00000,0.07393,0.00000,0.00000,0.10972,0.00000
hybrid_diversity_risk,2,3,combined_tail_stress,1080,1.00000,0.61111,0.39572,0.62279,0.38889,0.09643,0.22222
hybrid_diversity_risk,2,3,compound_sensor_actuator_shift,1080,1.00000,0.72222,0.28142,0.63810,0.27778,0.18555,0.22222
hybrid_diversity_risk,2,3,fixture_geometry_shift,1080,1.00000,0.00000,0.35756,0.38261,1.00000,0.09668,0.11111
hybrid_diversity_risk,2,3,rare_mechanism_combo,1080,1.00000,0.38889,0.33506,0.59697,0.61111,0.13288,0.00000
hybrid_diversity_risk,2,3,out_of_distribution_tail,1080,1.00000,0.33333,0.30054,0.40000,0.66667,0.27253,0.00000
hybrid_diversity_risk,2,4,nominal_task_balance,1116,1.00000,1.00000,0.00000,0.00000,0.00000,0.05507,0.00000
hybrid_diversity_risk,2,4,rare_slip_failures,1116,1.00000,0.94444,0.26902,0.32000,0.05556,0.10888,0.00000
hybrid_diversity_risk,2,4,jammed_fixture_failures,1116,1.00000,0.00000,0.39779,0.45473,1.00000,0.15648,0.94444
hybrid_diversity_risk,2,4,actuator_limit_failures,1116,1.00000,1.00000,0.07323,0.00000,0.00000,0.10761,0.00000
hybrid_diversity_risk,2,4,combined_tail_stress,1116,1.00000,0.61111,0.39272,0.62279,0.38889,0.09417,0.22222
hybrid_diversity_risk,2,4,compound_sensor_actuator_shift,1116,1.00000,0.72222,0.29761,0.67619,0.27778,0.18639,0.22222
hybrid_diversity_risk,2,4,fixture_geometry_shift,1116,1.00000,0.00000,0.35756,0.38261,1.00000,0.09867,0.11111
hybrid_diversity_risk,2,4,rare_mechanism_combo,1116,1.00000,0.38889,0.33670,0.59394,0.61111,0.13256,0.00000
hybrid_diversity_risk,2,4,out_of_distribution_tail,1116,1.00000,0.33333,0.30393,0.40000,0.66667,0.28371,0.00000
hybrid_diversity_risk,2,5,nominal_task_balance,1152,1.00000,1.00000,0.00000,0.00000,0.00000,0.05447,0.00000
hybrid_diversity_risk,2,5,rare_slip_failures,1152,1.00000,0.94444,0.27971,0.34000,0.05556,0.09903,0.00000
hybrid_diversity_risk,2,5,jammed_fixture_failures,1152,1.00000,0.00000,0.39311,0.44140,1.00000,0.16307,0.94444
hybrid_diversity_risk,2,5,actuator_limit_failures,1152,1.00000,1.00000,0.07487,0.00000,0.00000,0.10667,0.00000
hybrid_diversity_risk,2,5,combined_tail_stress,1152,1.00000,0.61111,0.39272,0.62279,0.38889,0.09419,0.22222
hybrid_diversity_risk,2,5,compound_sensor_actuator_shift,1152,1.00000,0.72222,0.29895,0.67619,0.27778,0.17035,0.22222
hybrid_diversity_risk,2,5,fixture_geometry_shift,1152,1.00000,0.00000,0.35630,0.38261,1.00000,0.10112,0.11111
hybrid_diversity_risk,2,5,rare_mechanism_combo,1152,1.00000,0.38889,0.33423,0.57965,0.61111,0.13806,0.00000
hybrid_diversity_risk,2,5,out_of_distribution_tail,1152,1.00000,0.33333,0.30393,0.40000,0.66667,0.28761,0.00000
balanced_failure_replay,2,0,nominal_task_balance,972,0.87500,1.00000,0.00000,0.00000,0.00000,0.04553,0.00000
balanced_failure_replay,2,0,rare_slip_failures,972,0.87500,0.94444,0.26883,0.30667,0.05556,0.10009,0.00000
balanced_failure_replay,2,0,jammed_fixture_failures,972,0.87500,0.00000,0.39057,0.45473,1.00000,0.12757,0.94444
balanced_failure_replay,2,0,actuator_limit_failures,972,0.87500,1.00000,0.07519,0.00000,0.00000,0.11475,0.00000
balanced_failure_replay,2,0,combined_tail_stress,972,0.87500,0.61111,0.41820,0.63632,0.38889,0.11019,0.22222
balanced_failure_replay,2,0,compound_sensor_actuator_shift,972,0.87500,0.72222,0.26569,0.59905,0.27778,0.24470,0.22222
balanced_failure_replay,2,0,fixture_geometry_shift,972,0.87500,0.00000,0.36048,0.37826,1.00000,0.08463,0.11111
balanced_failure_replay,2,0,rare_mechanism_combo,972,0.87500,0.38889,0.33962,0.60000,0.61111,0.14205,0.00000
balanced_failure_replay,2,0,out_of_distribution_tail,972,0.87500,0.33333,0.29825,0.40000,0.66667,0.25329,0.00000
balanced_failure_replay,2,1,nominal_task_balance,1008,0.87500,1.00000,0.00000,0.00000,0.00000,0.04849,0.00000
balanced_failure_replay,2,1,rare_slip_failures,1008,0.87500,0.94444,0.27040,0.30667,0.05556,0.05522,0.00000
balanced_failure_replay,2,1,jammed_fixture_failures,1008,0.87500,0.00000,0.38619,0.42807,1.00000,0.13669,0.94444
balanced_failure_replay,2,1,actuator_limit_failures,1008,0.87500,1.00000,0.07519,0.00000,0.00000,0.11367,0.00000
balanced_failure_replay,2,1,combined_tail_stress,1008,0.87500,0.61111,0.40756,0.63390,0.38889,0.10655,0.22222
balanced_failure_replay,2,1,compound_sensor_actuator_shift,1008,0.87500,0.72222,0.26963,0.59905,0.27778,0.21891,0.22222
balanced_failure_replay,2,1,fixture_geometry_shift,1008,0.87500,0.00000,0.35847,0.37826,1.00000,0.08683,0.11111
balanced_failure_replay,2,1,rare_mechanism_combo,1008,0.87500,0.38889,0.33795,0.55714,0.61111,0.12556,0.00000
balanced_failure_replay,2,1,out_of_distribution_tail,1008,0.87500,0.33333,0.32314,0.46667,0.66667,0.20201,0.00000
balanced_failure_replay,2,2,nominal_task_balance,1044,0.87500,1.00000,0.00000,0.00000,0.00000,0.05118,0.00000
balanced_failure_replay,2,2,rare_slip_failures,1044,0.87500,0.94444,0.26992,0.30667,0.05556,0.05188,0.00000
balanced_failure_replay,2,2,jammed_fixture_failures,1044,0.87500,0.00000,0.38812,0.42807,1.00000,0.14280,0.94444
balanced_failure_replay,2,2,actuator_limit_failures,1044,0.87500,1.00000,0.09545,0.00000,0.00000,0.11027,0.00000
balanced_failure_replay,2,2,combined_tail_stress,1044,0.87500,0.61111,0.40122,0.62279,0.38889,0.10142,0.22222
balanced_failure_replay,2,2,compound_sensor_actuator_shift,1044,0.87500,0.72222,0.27125,0.60857,0.27778,0.23627,0.22222
balanced_failure_replay,2,2,fixture_geometry_shift,1044,0.87500,0.00000,0.35756,0.38261,1.00000,0.09078,0.11111
balanced_failure_replay,2,2,rare_mechanism_combo,1044,0.87500,0.38889,0.33686,0.58571,0.61111,0.13314,0.00000
balanced_failure_replay,2,2,out_of_distribution_tail,1044,0.87500,0.33333,0.32466,0.45333,0.66667,0.19858,0.00000
balanced_failure_replay,2,3,nominal_task_balance,1080,0.87500,1.00000,0.00000,0.00000,0.00000,0.05172,0.00000
balanced_failure_replay,2,3,rare_slip_failures,1080,0.87500,0.94444,0.26622,0.30667,0.05556,0.05030,0.00000
balanced_failure_replay,2,3,jammed_fixture_failures,1080,0.87500,0.00000,0.38797,0.42807,1.00000,0.14253,0.94444
balanced_failure_replay,2,3,actuator_limit_failures,1080,0.87500,1.00000,0.08750,0.00000,0.00000,0.11060,0.00000
balanced_failure_replay,2,3,combined_tail_stress,1080,0.87500,0.61111,0.40238,0.62279,0.38889,0.10038,0.22222
balanced_failure_replay,2,3,compound_sensor_actuator_shift,1080,0.87500,0.72222,0.27480,0.61810,0.27778,0.23906,0.22222
balanced_failure_replay,2,3,fixture_geometry_shift,1080,0.87500,0.00000,0.35990,0.37748,1.00000,0.09003,0.11111
balanced_failure_replay,2,3,rare_mechanism_combo,1080,0.87500,0.38889,0.33531,0.54286,0.61111,0.13364,0.00000
balanced_failure_replay,2,3,out_of_distribution_tail,1080,0.87500,0.33333,0.32713,0.46667,0.66667,0.20944,0.00000
balanced_failure_replay,2,4,nominal_task_balance,1116,0.87500,1.00000,0.00000,0.00000,0.00000,0.05059,0.00000
balanced_failure_replay,2,4,rare_slip_failures,1116,0.87500,0.94444,0.27116,0.30667,0.05556,0.06397,0.00000
balanced_failure_replay,2,4,jammed_fixture_failures,1116,0.87500,0.00000,0.38957,0.44140,1.00000,0.14364,0.94444
balanced_failure_replay,2,4,actuator_limit_failures,1116,0.87500,1.00000,0.08750,0.00000,0.00000,0.10740,0.00000
balanced_failure_replay,2,4,combined_tail_stress,1116,0.87500,0.61111,0.40501,0.63390,0.38889,0.10166,0.22222
balanced_failure_replay,2,4,compound_sensor_actuator_shift,1116,0.87500,0.72222,0.27889,0.61714,0.27778,0.25264,0.22222
balanced_failure_replay,2,4,fixture_geometry_shift,1116,0.87500,0.00000,0.35549,0.37748,1.00000,0.09069,0.11111
balanced_failure_replay,2,4,rare_mechanism_combo,1116,0.87500,0.38889,0.34163,0.54286,0.61111,0.12170,0.00000
balanced_failure_replay,2,4,out_of_distribution_tail,1116,0.87500,0.33333,0.32823,0.46667,0.66667,0.21704,0.00000
balanced_failure_replay,2,5,nominal_task_balance,1152,0.87500,1.00000,0.00000,0.00000,0.00000,0.05305,0.00000
balanced_failure_replay,2,5,rare_slip_failures,1152,0.87500,0.94444,0.27405,0.30667,0.05556,0.08120,0.00000
balanced_failure_replay,2,5,jammed_fixture_failures,1152,0.87500,0.00000,0.38519,0.42807,1.00000,0.14402,0.94444
balanced_failure_replay,2,5,actuator_limit_failures,1152,0.87500,1.00000,0.08750,0.00000,0.00000,0.10410,0.00000
balanced_failure_replay,2,5,combined_tail_stress,1152,0.87500,0.61111,0.40373,0.62521,0.38889,0.10346,0.22222
balanced_failure_replay,2,5,compound_sensor_actuator_shift,1152,0.87500,0.72222,0.27474,0.58762,0.27778,0.23487,0.22222
balanced_failure_replay,2,5,fixture_geometry_shift,1152,0.87500,0.00000,0.35708,0.37748,1.00000,0.09428,0.11111
balanced_failure_replay,2,5,rare_mechanism_combo,1152,0.87500,0.38889,0.33689,0.54286,0.61111,0.12659,0.00000
balanced_failure_replay,2,5,out_of_distribution_tail,1152,0.87500,0.33333,0.33678,0.52000,0.66667,0.21650,0.00000
gradient_boosted_failure_active,2,0,nominal_task_balance,972,0.87500,1.00000,0.00000,0.00000,0.00000,0.04553,0.00000
gradient_boosted_failure_active,2,0,rare_slip_failures,972,0.87500,0.94444,0.26883,0.30667,0.05556,0.10009,0.00000
gradient_boosted_failure_active,2,0,jammed_fixture_failures,972,0.87500,0.00000,0.39057,0.45473,1.00000,0.12757,0.94444
gradient_boosted_failure_active,2,0,actuator_limit_failures,972,0.87500,1.00000,0.07519,0.00000,0.00000,0.11475,0.00000
gradient_boosted_failure_active,2,0,combined_tail_stress,972,0.87500,0.61111,0.41820,0.63632,0.38889,0.11019,0.22222
gradient_boosted_failure_active,2,0,compound_sensor_actuator_shift,972,0.87500,0.72222,0.26569,0.59905,0.27778,0.24470,0.22222
gradient_boosted_failure_active,2,0,fixture_geometry_shift,972,0.87500,0.00000,0.36048,0.37826,1.00000,0.08463,0.11111
gradient_boosted_failure_active,2,0,rare_mechanism_combo,972,0.87500,0.38889,0.33962,0.60000,0.61111,0.14205,0.00000
gradient_boosted_failure_active,2,0,out_of_distribution_tail,972,0.87500,0.33333,0.29825,0.40000,0.66667,0.25329,0.00000
gradient_boosted_failure_active,2,1,nominal_task_balance,1008,0.87500,1.00000,0.00000,0.00000,0.00000,0.04641,0.00000
gradient_boosted_failure_active,2,1,rare_slip_failures,1008,0.87500,0.94444,0.26914,0.30667,0.05556,0.08101,0.00000
gradient_boosted_failure_active,2,1,jammed_fixture_failures,1008,0.87500,0.00000,0.38430,0.42807,1.00000,0.13852,0.94444
gradient_boosted_failure_active,2,1,actuator_limit_failures,1008,0.87500,1.00000,0.08947,0.00000,0.00000,0.11185,0.00000
gradient_boosted_failure_active,2,1,combined_tail_stress,1008,0.87500,0.61111,0.40586,0.62279,0.38889,0.09817,0.22222
gradient_boosted_failure_active,2,1,compound_sensor_actuator_shift,1008,0.87500,0.72222,0.26981,0.55905,0.27778,0.22119,0.22222
gradient_boosted_failure_active,2,1,fixture_geometry_shift,1008,0.87500,0.00000,0.35688,0.37826,1.00000,0.08967,0.11111
gradient_boosted_failure_active,2,1,rare_mechanism_combo,1008,0.87500,0.38889,0.33530,0.55108,0.61111,0.14912,0.00000
gradient_boosted_failure_active,2,1,out_of_distribution_tail,1008,0.87500,0.33333,0.33118,0.52000,0.66667,0.17936,0.00000
gradient_boosted_failure_active,2,2,nominal_task_balance,1044,0.87500,1.00000,0.00000,0.00000,0.00000,0.04640,0.00000
gradient_boosted_failure_active,2,2,rare_slip_failures,1044,0.87500,0.94444,0.26196,0.28667,0.05556,0.09358,0.00000
gradient_boosted_failure_active,2,2,jammed_fixture_failures,1044,0.87500,0.00000,0.38637,0.42235,1.00000,0.14857,0.94444
gradient_boosted_failure_active,2,2,actuator_limit_failures,1044,0.87500,1.00000,0.08947,0.00000,0.00000,0.10283,0.00000
gradient_boosted_failure_active,2,2,combined_tail_stress,1044,0.87500,0.61111,0.39428,0.63149,0.38889,0.10112,0.22222
gradient_boosted_failure_active,2,2,compound_sensor_actuator_shift,1044,0.87500,0.72222,0.27669,0.59810,0.27778,0.24696,0.22222
gradient_boosted_failure_active,2,2,fixture_geometry_shift,1044,0.87500,0.00000,0.35738,0.38261,1.00000,0.09608,0.11111
gradient_boosted_failure_active,2,2,rare_mechanism_combo,1044,0.87500,0.38889,0.33484,0.54286,0.61111,0.12390,0.00000
gradient_boosted_failure_active,2,2,out_of_distribution_tail,1044,0.87500,0.33333,0.33376,0.54667,0.66667,0.16645,0.00000
gradient_boosted_failure_active,2,3,nominal_task_balance,1080,0.87500,1.00000,0.00000,0.00000,0.00000,0.04420,0.00000
gradient_boosted_failure_active,2,3,rare_slip_failures,1080,0.87500,0.94444,0.26196,0.28667,0.05556,0.06695,0.00000
gradient_boosted_failure_active,2,3,jammed_fixture_failures,1080,0.87500,0.00000,0.37970,0.42235,1.00000,0.14698,0.94444
gradient_boosted_failure_active,2,3,actuator_limit_failures,1080,0.87500,1.00000,0.08947,0.00000,0.00000,0.11397,0.00000
gradient_boosted_failure_active,2,3,combined_tail_stress,1080,0.87500,0.61111,0.39219,0.63149,0.38889,0.11408,0.22222
gradient_boosted_failure_active,2,3,compound_sensor_actuator_shift,1080,0.87500,0.72222,0.27723,0.59810,0.27778,0.24909,0.22222
gradient_boosted_failure_active,2,3,fixture_geometry_shift,1080,0.87500,0.00000,0.35767,0.37748,1.00000,0.09663,0.11111
gradient_boosted_failure_active,2,3,rare_mechanism_combo,1080,0.87500,0.38889,0.33272,0.51429,0.61111,0.10075,0.00000
gradient_boosted_failure_active,2,3,out_of_distribution_tail,1080,0.87500,0.33333,0.33416,0.53333,0.66667,0.17733,0.00000
gradient_boosted_failure_active,2,4,nominal_task_balance,1116,0.87500,1.00000,0.00000,0.00000,0.00000,0.04272,0.00000
gradient_boosted_failure_active,2,4,rare_slip_failures,1116,0.87500,0.94444,0.25758,0.28667,0.05556,0.07938,0.00000
gradient_boosted_failure_active,2,4,jammed_fixture_failures,1116,0.87500,0.00000,0.38025,0.42235,1.00000,0.15536,0.94444
gradient_boosted_failure_active,2,4,actuator_limit_failures,1116,0.87500,1.00000,0.08947,0.00000,0.00000,0.10317,0.00000
gradient_boosted_failure_active,2,4,combined_tail_stress,1116,0.87500,0.61111,0.39237,0.61410,0.38889,0.11066,0.22222
gradient_boosted_failure_active,2,4,compound_sensor_actuator_shift,1116,0.87500,0.72222,0.28403,0.62762,0.27778,0.24111,0.22222
gradient_boosted_failure_active,2,4,fixture_geometry_shift,1116,0.87500,0.00000,0.35687,0.37748,1.00000,0.09758,0.11111
gradient_boosted_failure_active,2,4,rare_mechanism_combo,1116,0.87500,0.38889,0.33272,0.52857,0.61111,0.13319,0.00000
gradient_boosted_failure_active,2,4,out_of_distribution_tail,1116,0.87500,0.33333,0.33794,0.53333,0.66667,0.17286,0.00000
gradient_boosted_failure_active,2,5,nominal_task_balance,1152,0.87500,1.00000,0.00000,0.00000,0.00000,0.04427,0.00000
gradient_boosted_failure_active,2,5,rare_slip_failures,1152,0.87500,0.94444,0.24287,0.26667,0.05556,0.07096,0.00000
gradient_boosted_failure_active,2,5,jammed_fixture_failures,1152,0.87500,0.00000,0.38025,0.42235,1.00000,0.14857,0.94444
gradient_boosted_failure_active,2,5,actuator_limit_failures,1152,0.87500,1.00000,0.08947,0.00000,0.00000,0.10104,0.00000
gradient_boosted_failure_active,2,5,combined_tail_stress,1152,0.87500,0.61111,0.39303,0.60540,0.38889,0.11490,0.22222
gradient_boosted_failure_active,2,5,compound_sensor_actuator_shift,1152,0.87500,0.72222,0.28611,0.61714,0.27778,0.23892,0.22222
gradient_boosted_failure_active,2,5,fixture_geometry_shift,1152,0.87500,0.00000,0.35687,0.37748,1.00000,0.10442,0.11111
gradient_boosted_failure_active,2,5,rare_mechanism_combo,1152,0.87500,0.38889,0.33581,0.54286,0.61111,0.11886,0.00000
gradient_boosted_failure_active,2,5,out_of_distribution_tail,1152,0.87500,0.33333,0.33776,0.52000,0.66667,0.18063,0.00000
random_forest_failure_active,2,0,nominal_task_balance,972,0.87500,1.00000,0.00000,0.00000,0.00000,0.04553,0.00000
random_forest_failure_active,2,0,rare_slip_failures,972,0.87500,0.94444,0.26883,0.30667,0.05556,0.10009,0.00000
random_forest_failure_active,2,0,jammed_fixture_failures,972,0.87500,0.00000,0.39057,0.45473,1.00000,0.12757,0.94444
random_forest_failure_active,2,0,actuator_limit_failures,972,0.87500,1.00000,0.07519,0.00000,0.00000,0.11475,0.00000
random_forest_failure_active,2,0,combined_tail_stress,972,0.87500,0.61111,0.41820,0.63632,0.38889,0.11019,0.22222
random_forest_failure_active,2,0,compound_sensor_actuator_shift,972,0.87500,0.72222,0.26569,0.59905,0.27778,0.24470,0.22222
random_forest_failure_active,2,0,fixture_geometry_shift,972,0.87500,0.00000,0.36048,0.37826,1.00000,0.08463,0.11111
random_forest_failure_active,2,0,rare_mechanism_combo,972,0.87500,0.38889,0.33962,0.60000,0.61111,0.14205,0.00000
random_forest_failure_active,2,0,out_of_distribution_tail,972,0.87500,0.33333,0.29825,0.40000,0.66667,0.25329,0.00000
random_forest_failure_active,2,1,nominal_task_balance,1008,0.87500,1.00000,0.00000,0.00000,0.00000,0.04735,0.00000
random_forest_failure_active,2,1,rare_slip_failures,1008,0.87500,0.94444,0.27125,0.30667,0.05556,0.09993,0.00000
random_forest_failure_active,2,1,jammed_fixture_failures,1008,0.87500,0.00000,0.39913,0.42807,1.00000,0.11940,0.94444
random_forest_failure_active,2,1,actuator_limit_failures,1008,0.87500,1.00000,0.09762,0.00000,0.00000,0.12859,0.00000
random_forest_failure_active,2,1,combined_tail_stress,1008,0.87500,0.61111,0.41001,0.61651,0.38889,0.10161,0.22222
random_forest_failure_active,2,1,compound_sensor_actuator_shift,1008,0.87500,0.72222,0.25222,0.56952,0.27778,0.23193,0.22222
random_forest_failure_active,2,1,fixture_geometry_shift,1008,0.87500,0.00000,0.35912,0.37826,1.00000,0.08785,0.11111
random_forest_failure_active,2,1,rare_mechanism_combo,1008,0.87500,0.38889,0.33409,0.56537,0.61111,0.15906,0.00000
random_forest_failure_active,2,1,out_of_distribution_tail,1008,0.87500,0.33333,0.32298,0.52000,0.66667,0.20719,0.00000
random_forest_failure_active,2,2,nominal_task_balance,1044,0.87500,1.00000,0.00000,0.00000,0.00000,0.04628,0.00000
random_forest_failure_active,2,2,rare_slip_failures,1044,0.87500,0.94444,0.26999,0.28667,0.05556,0.08091,0.00000
random_forest_failure_active,2,2,jammed_fixture_failures,1044,0.87500,0.00000,0.39267,0.42807,1.00000,0.10868,0.94444
random_forest_failure_active,2,2,actuator_limit_failures,1044,0.87500,1.00000,0.09762,0.00000,0.00000,0.11457,0.00000
random_forest_failure_active,2,2,combined_tail_stress,1044,0.87500,0.61111,0.40596,0.62279,0.38889,0.09945,0.22222
random_forest_failure_active,2,2,compound_sensor_actuator_shift,1044,0.87500,0.72222,0.25745,0.55905,0.27778,0.25591,0.22222
random_forest_failure_active,2,2,fixture_geometry_shift,1044,0.87500,0.00000,0.36068,0.37826,1.00000,0.08393,0.11111
random_forest_failure_active,2,2,rare_mechanism_combo,1044,0.87500,0.38889,0.33242,0.55108,0.61111,0.17801,0.00000
random_forest_failure_active,2,2,out_of_distribution_tail,1044,0.87500,0.33333,0.32949,0.52000,0.66667,0.21009,0.00000
random_forest_failure_active,2,3,nominal_task_balance,1080,0.87500,1.00000,0.00000,0.00000,0.00000,0.04392,0.00000
random_forest_failure_active,2,3,rare_slip_failures,1080,0.87500,0.94444,0.25097,0.23810,0.05556,0.06420,0.00000
random_forest_failure_active,2,3,jammed_fixture_failures,1080,0.87500,0.00000,0.39853,0.42235,1.00000,0.09941,0.94444
random_forest_failure_active,2,3,actuator_limit_failures,1080,0.87500,1.00000,0.08709,0.00000,0.00000,0.10939,0.00000
random_forest_failure_active,2,3,combined_tail_stress,1080,0.87500,0.61111,0.41310,0.62481,0.38889,0.10095,0.22222
random_forest_failure_active,2,3,compound_sensor_actuator_shift,1080,0.87500,0.72222,0.24826,0.54000,0.27778,0.23151,0.22222
random_forest_failure_active,2,3,fixture_geometry_shift,1080,0.87500,0.00000,0.36065,0.37391,1.00000,0.07713,0.11111
random_forest_failure_active,2,3,rare_mechanism_combo,1080,0.87500,0.38889,0.33198,0.55714,0.61111,0.18999,0.00000
random_forest_failure_active,2,3,out_of_distribution_tail,1080,0.87500,0.33333,0.32880,0.53333,0.66667,0.21173,0.00000
random_forest_failure_active,2,4,nominal_task_balance,1116,0.87500,1.00000,0.00000,0.00000,0.00000,0.04228,0.00000
random_forest_failure_active,2,4,rare_slip_failures,1116,0.87500,0.94444,0.23601,0.18095,0.05556,0.07398,0.00000
random_forest_failure_active,2,4,jammed_fixture_failures,1116,0.87500,0.00000,0.39500,0.41473,1.00000,0.09227,0.94444
random_forest_failure_active,2,4,actuator_limit_failures,1116,0.87500,1.00000,0.07540,0.00000,0.00000,0.11110,0.00000
random_forest_failure_active,2,4,combined_tail_stress,1116,0.87500,0.61111,0.40709,0.61370,0.38889,0.10242,0.22222
random_forest_failure_active,2,4,compound_sensor_actuator_shift,1116,0.87500,0.72222,0.25105,0.54000,0.27778,0.23093,0.22222
random_forest_failure_active,2,4,fixture_geometry_shift,1116,0.87500,0.00000,0.35972,0.37391,1.00000,0.07233,0.11111
random_forest_failure_active,2,4,rare_mechanism_combo,1116,0.87500,0.38889,0.32911,0.57143,0.61111,0.20249,0.00000
random_forest_failure_active,2,4,out_of_distribution_tail,1116,0.87500,0.33333,0.32851,0.54667,0.66667,0.20798,0.00000
random_forest_failure_active,2,5,nominal_task_balance,1152,0.87500,1.00000,0.00000,0.00000,0.00000,0.04026,0.00000
random_forest_failure_active,2,5,rare_slip_failures,1152,0.87500,0.94444,0.24150,0.18095,0.05556,0.10093,0.00000
random_forest_failure_active,2,5,jammed_fixture_failures,1152,0.87500,0.00000,0.39143,0.39569,1.00000,0.08856,0.94444
random_forest_failure_active,2,5,actuator_limit_failures,1152,0.87500,1.00000,0.07703,0.00000,0.00000,0.09994,0.00000
random_forest_failure_active,2,5,combined_tail_stress,1152,0.87500,0.61111,0.41467,0.62723,0.38889,0.09624,0.22222
random_forest_failure_active,2,5,compound_sensor_actuator_shift,1152,0.87500,0.72222,0.25970,0.54952,0.27778,0.23447,0.22222
random_forest_failure_active,2,5,fixture_geometry_shift,1152,0.87500,0.00000,0.36101,0.37391,1.00000,0.06950,0.11111
random_forest_failure_active,2,5,rare_mechanism_combo,1152,0.87500,0.38889,0.32554,0.57143,0.61111,0.21217,0.00000
random_forest_failure_active,2,5,out_of_distribution_tail,1152,0.87500,0.33333,0.32755,0.54667,0.66667,0.19585,0.00000
failure_stratified_engine,2,0,nominal_task_balance,972,0.87500,1.00000,0.00000,0.00000,0.00000,0.04553,0.00000
failure_stratified_engine,2,0,rare_slip_failures,972,0.87500,0.94444,0.26883,0.30667,0.05556,0.10009,0.00000
failure_stratified_engine,2,0,jammed_fixture_failures,972,0.87500,0.00000,0.39057,0.45473,1.00000,0.12757,0.94444
failure_stratified_engine,2,0,actuator_limit_failures,972,0.87500,1.00000,0.07519,0.00000,0.00000,0.11475,0.00000
failure_stratified_engine,2,0,combined_tail_stress,972,0.87500,0.61111,0.41820,0.63632,0.38889,0.11019,0.22222
failure_stratified_engine,2,0,compound_sensor_actuator_shift,972,0.87500,0.72222,0.26569,0.59905,0.27778,0.24470,0.22222
failure_stratified_engine,2,0,fixture_geometry_shift,972,0.87500,0.00000,0.36048,0.37826,1.00000,0.08463,0.11111
failure_stratified_engine,2,0,rare_mechanism_combo,972,0.87500,0.38889,0.33962,0.60000,0.61111,0.14205,0.00000
failure_stratified_engine,2,0,out_of_distribution_tail,972,0.87500,0.33333,0.29825,0.40000,0.66667,0.25329,0.00000
failure_stratified_engine,2,1,nominal_task_balance,1008,0.87500,1.00000,0.00000,0.00000,0.00000,0.04153,0.00000
failure_stratified_engine,2,1,rare_slip_failures,1008,0.87500,0.94444,0.27285,0.30667,0.05556,0.09609,0.00000
failure_stratified_engine,2,1,jammed_fixture_failures,1008,0.87500,0.00000,0.39421,0.44902,1.00000,0.13011,0.94444
failure_stratified_engine,2,1,actuator_limit_failures,1008,0.87500,1.00000,0.08493,0.00000,0.00000,0.10088,0.00000
failure_stratified_engine,2,1,combined_tail_stress,1008,0.87500,0.61111,0.40219,0.59912,0.38889,0.12840,0.22222
failure_stratified_engine,2,1,compound_sensor_actuator_shift,1008,0.87500,0.72222,0.26655,0.61905,0.27778,0.23330,0.22222
failure_stratified_engine,2,1,fixture_geometry_shift,1008,0.87500,0.00000,0.36113,0.37826,1.00000,0.08755,0.11111
failure_stratified_engine,2,1,rare_mechanism_combo,1008,0.87500,0.38889,0.33834,0.60000,0.61111,0.13470,0.00000
failure_stratified_engine,2,1,out_of_distribution_tail,1008,0.87500,0.33333,0.29878,0.40000,0.66667,0.21651,0.00000
failure_stratified_engine,2,2,nominal_task_balance,1044,0.87500,1.00000,0.00000,0.00000,0.00000,0.03809,0.00000
failure_stratified_engine,2,2,rare_slip_failures,1044,0.87500,0.94444,0.24985,0.26667,0.05556,0.06087,0.00000
failure_stratified_engine,2,2,jammed_fixture_failures,1044,0.87500,0.00000,0.38724,0.41182,1.00000,0.14171,0.94444
failure_stratified_engine,2,2,actuator_limit_failures,1044,0.87500,1.00000,0.08493,0.00000,0.00000,0.10884,0.00000
failure_stratified_engine,2,2,combined_tail_stress,1044,0.87500,0.61111,0.40190,0.60782,0.38889,0.13887,0.22222
failure_stratified_engine,2,2,compound_sensor_actuator_shift,1044,0.87500,0.72222,0.27810,0.67619,0.27778,0.21874,0.22222
failure_stratified_engine,2,2,fixture_geometry_shift,1044,0.87500,0.00000,0.35978,0.37826,1.00000,0.09310,0.11111
failure_stratified_engine,2,2,rare_mechanism_combo,1044,0.87500,0.38889,0.33437,0.60000,0.61111,0.13297,0.00000
failure_stratified_engine,2,2,out_of_distribution_tail,1044,0.87500,0.33333,0.30446,0.44000,0.66667,0.21878,0.00000
failure_stratified_engine,2,3,nominal_task_balance,1080,0.87500,1.00000,0.00000,0.00000,0.00000,0.03730,0.00000
failure_stratified_engine,2,3,rare_slip_failures,1080,0.87500,0.94444,0.25573,0.26667,0.05556,0.07573,0.00000
